    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
   199     TP_FINAL             TT2_K2V4_VER                        2023-08-14 14:52:59            2023-08-14 14:53:05          00:00:06        pass   
   200     TP_FINAL             TT2_K2XN_VER_OOB                    2023-08-14 14:53:05            2023-08-14 14:53:06          00:00:01        pass   
   201     TP_FINAL             TT2_CPU_CONFIG_CHECK                2023-08-14 14:53:06            2023-08-14 14:53:06          00:00:01        pass   
   202     TP_FINAL             TT2_MEMORY_SLOT_CHECK               2023-08-14 14:53:06            2023-08-14 14:53:06          00:00:01        pass   
   203     TP_FINAL             TT2_MLC_TEST                        2023-08-14 14:53:06            2023-08-14 14:56:52          00:03:46        pass   
   204     TP_FINAL             TT2_NVME_CHECK                      2023-08-14 14:56:52            2023-08-14 14:57:02          00:00:10        pass   
   205     TP_FINAL             TT2_BMC_MAC_CHECK                   2023-08-14 14:57:02            2023-08-14 14:57:05          00:00:03        pass   
   206     TP_FINAL             TT2_BFT_IOBD_GF_PRSNT               2023-08-14 14:57:05            2023-08-14 14:57:13          00:00:08        pass   
   207     TP_FINAL             TT2_BFT_IOBD_I2C_CHECK              2023-08-14 14:57:13            2023-08-14 14:57:50          00:00:37        pass   
   208     TP_FINAL             TT2_BFT_IOBD_RETIMER_FW             2023-08-14 14:57:50            2023-08-14 14:57:59          00:00:09        pass   
   209     TP_FINAL             TT2_BFT_IOBD_SMI                    2023-08-14 14:57:59            2023-08-14 14:58:33          00:00:34        pass   
   210     TP_FINAL             TT2_BFT_RISER0_I2C_CHECK            2023-08-14 14:58:33            2023-08-14 14:59:13          00:00:40        pass   
   211     TP_FINAL             TT2_BFT_RISER0_POWER                2023-08-14 14:59:13            2023-08-14 14:59:22          00:00:09        pass   
   212     TP_FINAL             TT2_MCIO_CHECK                      2023-08-14 14:59:22            2023-08-14 15:00:04          00:00:42        pass   
   213     TP_FINAL             TT2_PCIE_CONFIG_CHECK               2023-08-14 15:00:04            2023-08-14 15:00:04          00:00:01        pass   
   214     TP_FINAL             TT2_PCIE_DEVICES_CHECK              2023-08-14 15:00:04            2023-08-14 15:00:05          00:00:01        pass   
   215     TP_FINAL             TT2_FAN_CONFIG_CHECK                2023-08-14 15:00:05            2023-08-14 15:00:07          00:00:02        pass   
   216     TP_FINAL             IDLE                                2023-08-14 15:00:07            2023-08-14 15:00:09          00:00:02        pass   
   217     TP_FINAL             TT2_DMI_CHECK                       2023-08-14 15:00:09            2023-08-14 15:00:11          00:00:02        pass   
   218     TP_FINAL             TT2_INTER_LINK_CHECK                2023-08-14 15:00:11            2023-08-14 15:01:00          00:00:49        pass   
   219     TP_LOG               IDLE                                2023-08-14 15:01:00            2023-08-14 15:01:01          00:00:01        pass   
   220     TP_LOG               TT2_SDR_CHECK                       2023-08-14 15:01:02            2023-08-14 15:01:04          00:00:02        pass   
   221     TP_LOG               TT2_SEL_CHECK                       2023-08-14 15:01:04            2023-08-14 15:01:29          00:00:25        fail   
   219     TP_LOG               IDLE                                2023-08-14 15:04:15            2023-08-14 15:04:33          00:00:18        pass   
   220     TP_LOG               TT2_SDR_CHECK                       2023-08-14 15:04:33            2023-08-14 15:04:36          00:00:03        pass   
   221     TP_LOG               TT2_SEL_CHECK                       2023-08-14 15:04:36            2023-08-14 15:04:38          00:00:02        pass   
   222     TP_LOG               TT2_MSG_CHECK                       2023-08-14 15:04:38            2023-08-14 15:04:38          00:00:01        pass   
   223     TP_LOG               TT2_MCE_CHECK                       2023-08-14 15:04:39            2023-08-14 15:04:39          00:00:01        pass   
   224     TP_LOG               TT2_SEL_CLEAR                       2023-08-14 15:04:39            2023-08-14 15:04:45          00:00:06        pass   
   225     TP_END               SFCS_UPLOAD_TIME                    2023-08-14 15:04:45            2023-08-14 15:05:05          00:00:20        pass   
   226     TP_END               TT2_INIT_CLEAR                      2023-08-14 15:05:05            2023-08-14 15:05:17          00:00:12        pass   
   227     TP_END               SFCS_PASS                           2023-08-14 15:05:17            2023-08-14 15:05:28          00:00:11        pass   
    1      TN_START             IDLE                                2023-08-31 10:51:40            2023-08-31 11:03:06          00:11:26        pass   
    2      TN_START             TT2_INIT_CLEAR                      2023-08-31 11:03:06            2023-08-31 11:03:48          00:00:42        pass   
    3      TN_START             TT2_BFT_RTC_TEST                    2023-08-31 11:03:49            2023-08-31 11:03:57          00:00:08        pass   
    4      TN_START             SFCS_CHECK_ROUTE                    2023-08-31 11:03:57            2023-08-31 11:04:17          00:00:20        fail   
    1      TN_START             IDLE                                2023-08-31 11:18:42            2023-08-31 11:19:04          00:00:22        pass   
    2      TN_START             TT2_INIT_CLEAR                      2023-08-31 11:19:04            2023-08-31 11:19:22          00:00:18        pass   
    3      TN_START             TT2_BFT_RTC_TEST                    2023-08-31 11:19:22            2023-08-31 11:19:30          00:00:08        pass   
    4      TN_START             SFCS_CHECK_ROUTE                    2023-08-31 11:19:30            2023-08-31 11:19:30          00:00:01        pass   
    5      TN_START             SFCS_UPLOAD_TIME                    2023-08-31 11:19:30            2023-08-31 11:19:40          00:00:10        pass   
    6      TN_LOG               IDLE                                2023-08-31 11:19:40            2023-08-31 11:19:41          00:00:01        pass   
    7      TN_LOG               IDLE                                2023-08-31 11:19:41            2023-08-31 11:19:42          00:00:01        pass   
    8      TN_LOG               TT2_MSG_CHECK                       2023-08-31 11:19:42            2023-08-31 11:19:43          00:00:01        pass   
    9      TN_LOG               TT2_MCE_CHECK                       2023-08-31 11:19:43            2023-08-31 11:19:43          00:00:01        pass   
    10     TN_LOG               TT2_SEL_CLEAR                       2023-08-31 11:19:43            2023-08-31 11:19:51          00:00:08        pass   
    11     TN_FW                TT2_BIOS_CHECK                      2023-08-31 11:19:51            2023-08-31 12:01:15          00:41:24        pass   
    12     TN_FW                IDLE                                2023-08-31 12:01:15            2023-08-31 12:01:16          00:00:01        pass   
    13     TN_FW                TT2_BMC_HEALTH_CHECK                2023-08-31 12:01:16            2023-08-31 12:01:19          00:00:03        pass   
    14     TN_FW                TT2_BMC_VER_CHECK                   2023-08-31 12:01:19            2023-08-31 12:26:13          00:24:54        pass   
    15     TN_FW                TT2_CPLD_VER_CHECK                  2023-08-31 12:26:13            2023-08-31 13:09:57          00:43:44        pass   
    16     TN_FW                TT2_FRU_WRITE                       2023-08-31 13:09:57            2023-08-31 13:11:12          00:01:15        pass   
    17     TN_FW                TT2_POWER_AC_CYCLE                  2023-08-31 13:11:12            2023-08-31 13:52:10          00:40:58        pass   
    19     TN_FW                TT2_K2V4_VER                        2023-08-31 13:52:22            2023-08-31 13:52:27          00:00:05        pass   
    20     TN_K2NX_UPD          TT2_MCIO_CHECK                      2023-08-31 13:52:28            2023-08-31 13:53:10          00:00:42        pass   
    21     TN_K2NX_UPD          TT2_K2XN_UPDATE_SOL                 2023-08-31 13:53:10            2023-08-31 13:53:48          00:00:38        fail   
    19     TN_FW                TT2_K2V4_VER                        2023-08-31 16:10:48            2023-08-31 16:13:29          00:02:41        fail   
    18     TN_FW                TT2_FRU_CHECK                       2023-08-31 16:12:48            2023-08-31 16:12:58          00:00:11        pass   
    18     TN_FW                TT2_FRU_CHECK                       2023-08-31 16:12:48            2023-08-31 16:12:58          00:00:10        pass   
    19     TN_FW                TT2_K2V4_VER                        2023-08-31 16:12:59            2023-08-31 16:42:07          00:29:08        pass   
    20     TN_K2NX_UPD          TT2_MCIO_CHECK                      2023-08-31 16:45:33            2023-08-31 16:46:30          00:00:58        pass   
    20     TN_K2NX_UPD          TT2_MCIO_CHECK                      2023-08-31 16:45:33            2023-08-31 16:46:30          00:00:57        pass   
    21     TN_K2NX_UPD          TT2_K2XN_UPDATE_SOL                 2023-08-31 16:46:31            2023-08-31 16:47:08          00:00:37        pass   
    22     TN_K2NX_UPD          TT2_K2XN_UPDATE_SOL                 2023-08-31 16:47:08            2023-08-31 16:47:26          00:00:18        pass   
    23     TN_K2NX_UPD          TT2_K2XN_FWIMG_PUSH                 2023-08-31 16:47:26            2023-08-31 16:47:37          00:00:11        pass   
    24     TN_K2NX_UPD          TT2_K2XN_VER_OOB                    2023-08-31 16:47:37            2023-08-31 16:47:40          00:00:03        pass   
    25     TN_K2NX_UPD          TT2_PCIE_CONFIG_CHECK               2023-08-31 16:47:40            2023-08-31 16:47:40          00:00:01        pass   
    26     TN_K2NX_UPD          TT2_PCIE_DEVICES_CHECK              2023-08-31 16:47:41            2023-08-31 16:47:41          00:00:01        pass   
    27     TN_HW                IDLE                                2023-08-31 16:47:41            2023-08-31 16:47:42          00:00:01        pass   
    28     TN_HW                TT2_PCIE_CONFIG_CHECK               2023-08-31 16:47:42            2023-08-31 16:47:42          00:00:01        pass   
    29     TN_HW                TT2_PCIE_DEVICES_CHECK              2023-08-31 16:47:42            2023-08-31 16:47:43          00:00:01        pass   
    30     TN_HW                TT2_CPU_CONFIG_CHECK                2023-08-31 16:47:43            2023-08-31 16:47:43          00:00:01        pass   
    31     TN_HW                TT2_MEMORY_SLOT_CHECK               2023-08-31 16:47:43            2023-08-31 16:47:43          00:00:01        pass   
    32     TN_HW                TT2_MLC_TEST                        2023-08-31 16:47:43            2023-08-31 16:51:29          00:03:46        pass   
    33     TN_HW                TT2_SDR_CHECK                       2023-08-31 16:51:29            2023-08-31 16:51:32          00:00:03        pass   
    34     TN_HW                TT2_NVME_CHECK                      2023-08-31 16:51:32            2023-08-31 16:51:43          00:00:11        pass   
    35     TN_HW                TT2_BMC_MAC_CHECK                   2023-08-31 16:51:43            2023-08-31 16:51:46          00:00:03        pass   
    36     TN_HW                TT2_BFT_IOBD_GF_PRSNT               2023-08-31 16:51:46            2023-08-31 16:51:55          00:00:09        pass   
    37     TN_HW                TT2_BFT_IOBD_I2C_CHECK              2023-08-31 16:51:55            2023-08-31 16:52:38          00:00:43        pass   
    38     TN_HW                TT2_BFT_IOBD_RETIMER_FW             2023-08-31 16:52:38            2023-08-31 16:52:48          00:00:10        pass   
    39     TN_HW                TT2_BFT_IOBD_SMI                    2023-08-31 16:52:48            2023-08-31 16:53:27          00:00:39        pass   
    40     TN_HW                TT2_BFT_RISER0_I2C_CHECK            2023-08-31 16:53:27            2023-08-31 16:54:09          00:00:42        pass   
    41     TN_HW                TT2_BFT_RISER0_POWER                2023-08-31 16:54:09            2023-08-31 16:54:20          00:00:11        pass   
    42     TN_HW                TT2_MCIO_CHECK                      2023-08-31 16:54:20            2023-08-31 16:55:02          00:00:42        pass   
    43     TN_HW                TT2_FAN_CONFIG_CHECK                2023-08-31 16:55:03            2023-08-31 16:55:06          00:00:03        pass   
    44     TN_HW                IDLE                                2023-08-31 16:55:06            2023-08-31 16:55:07          00:00:01        pass   
    45     TN_HW                TT2_POWER_DC_CYCLE                  2023-08-31 16:55:07            2023-08-31 17:33:31          00:38:24        pass   
    46     TN_HW                TT2_DMI_CHECK                       2023-08-31 17:33:31            2023-08-31 17:33:34          00:00:03        pass   
    47     TN_HW                TT2_INTER_LINK_CHECK                2023-08-31 17:33:34            2023-08-31 17:34:25          00:00:51        pass   
    48     TN_END               SFCS_UPLOAD_TIME                    2023-08-31 17:34:25            2023-08-31 17:34:46          00:00:21        pass   
    49     TN_END               SFCS_PASS                           2023-08-31 17:34:46            2023-08-31 17:34:56          00:00:10        pass   
    50     TO_START             SFCS_UPLOAD_TIME                    2023-08-31 17:34:56            2023-08-31 17:35:06          00:00:10        pass   
    51     TO_DC_1              TT2_SEL_CLEAR                       2023-08-31 17:35:06            2023-08-31 17:35:27          00:00:21        pass   
    52     TO_DC_1              TT2_POWER_DC_CYCLE                  2023-08-31 17:35:27            2023-08-31 18:13:55          00:38:28        pass   
    53     TO_DC_1              TT2_CPU_CONFIG_CHECK                2023-08-31 18:13:55            2023-08-31 18:13:55          00:00:01        pass   
    54     TO_DC_1              TT2_MEMORY_SLOT_CHECK               2023-08-31 18:13:55            2023-08-31 18:13:55          00:00:01        pass   
    55     TO_DC_1              TT2_BMC_MAC_CHECK                   2023-08-31 18:13:55            2023-08-31 18:13:58          00:00:03        pass   
    56     TO_DC_1              TT2_MCIO_CHECK                      2023-08-31 18:13:58            2023-08-31 18:14:40          00:00:42        pass   
    57     TO_DC_1              TT2_PCIE_CONFIG_CHECK               2023-08-31 18:14:40            2023-08-31 18:14:40          00:00:01        pass   
    58     TO_DC_1              TT2_PCIE_DEVICES_CHECK              2023-08-31 18:14:40            2023-08-31 18:14:41          00:00:01        pass   
    59     TO_DC_1              TT2_NVME_CHECK                      2023-08-31 18:14:41            2023-08-31 18:14:51          00:00:10        pass   
    60     TO_DC_1              TT2_FAN_CONFIG_CHECK                2023-08-31 18:14:51            2023-08-31 18:14:54          00:00:03        pass   
    61     TO_DC_1              TT2_DMI_CHECK                       2023-08-31 18:14:54            2023-08-31 18:14:57          00:00:03        pass   
    62     TO_DC_1              TT2_SDR_CHECK                       2023-08-31 18:14:57            2023-08-31 18:15:00          00:00:03        pass   
    63     TO_DC_1              TT2_SEL_CHECK                       2023-08-31 18:15:00            2023-08-31 18:15:05          00:00:05        pass   
    64     TO_DC_1              TT2_MSG_CHECK                       2023-08-31 18:15:05            2023-08-31 18:15:05          00:00:01        pass   
    65     TO_DC_1              TT2_MCE_CHECK                       2023-08-31 18:15:05            2023-08-31 18:15:06          00:00:01        pass   
    66     TO_DC_2              TT2_SEL_CLEAR                       2023-08-31 18:15:06            2023-08-31 18:15:15          00:00:09        pass   
    67     TO_DC_2              TT2_POWER_DC_CYCLE                  2023-08-31 18:15:15            2023-08-31 18:53:44          00:38:29        pass   
    68     TO_DC_2              TT2_CPU_CONFIG_CHECK                2023-08-31 18:53:44            2023-08-31 18:53:44          00:00:01        pass   
    69     TO_DC_2              TT2_MEMORY_SLOT_CHECK               2023-08-31 18:53:44            2023-08-31 18:53:44          00:00:01        pass   
    70     TO_DC_2              TT2_BMC_MAC_CHECK                   2023-08-31 18:53:44            2023-08-31 18:53:47          00:00:03        pass   
    71     TO_DC_2              TT2_MCIO_CHECK                      2023-08-31 18:53:47            2023-08-31 18:54:29          00:00:42        pass   
    72     TO_DC_2              TT2_PCIE_CONFIG_CHECK               2023-08-31 18:54:29            2023-08-31 18:54:29          00:00:01        pass   
    73     TO_DC_2              TT2_PCIE_DEVICES_CHECK              2023-08-31 18:54:30            2023-08-31 18:54:30          00:00:01        pass   
    74     TO_DC_2              TT2_NVME_CHECK                      2023-08-31 18:54:30            2023-08-31 18:54:40          00:00:10        pass   
    75     TO_DC_2              TT2_FAN_CONFIG_CHECK                2023-08-31 18:54:40            2023-08-31 18:54:44          00:00:04        pass   
    76     TO_DC_2              TT2_DMI_CHECK                       2023-08-31 18:54:44            2023-08-31 18:54:47          00:00:03        pass   
    77     TO_DC_2              TT2_SDR_CHECK                       2023-08-31 18:54:47            2023-08-31 18:54:50          00:00:03        pass   
    78     TO_DC_2              TT2_SEL_CHECK                       2023-08-31 18:54:50            2023-08-31 18:54:56          00:00:06        pass   
    79     TO_DC_2              TT2_MSG_CHECK                       2023-08-31 18:54:56            2023-08-31 18:54:56          00:00:01        pass   
    80     TO_DC_2              TT2_MCE_CHECK                       2023-08-31 18:54:56            2023-08-31 18:54:57          00:00:01        pass   
    81     TO_DC_3              TT2_SEL_CLEAR                       2023-08-31 18:54:57            2023-08-31 18:55:06          00:00:09        pass   
    82     TO_DC_3              TT2_POWER_DC_CYCLE                  2023-08-31 18:55:06            2023-08-31 19:33:37          00:38:31        pass   
    83     TO_DC_3              TT2_CPU_CONFIG_CHECK                2023-08-31 19:33:37            2023-08-31 19:33:38          00:00:01        pass   
    84     TO_DC_3              TT2_MEMORY_SLOT_CHECK               2023-08-31 19:33:38            2023-08-31 19:33:38          00:00:01        pass   
    85     TO_DC_3              TT2_BMC_MAC_CHECK                   2023-08-31 19:33:38            2023-08-31 19:33:41          00:00:03        pass   
    86     TO_DC_3              TT2_MCIO_CHECK                      2023-08-31 19:33:41            2023-08-31 19:34:23          00:00:42        pass   
    87     TO_DC_3              TT2_PCIE_CONFIG_CHECK               2023-08-31 19:34:23            2023-08-31 19:34:23          00:00:01        pass   
    88     TO_DC_3              TT2_PCIE_DEVICES_CHECK              2023-08-31 19:34:23            2023-08-31 19:34:23          00:00:01        pass   
    89     TO_DC_3              TT2_NVME_CHECK                      2023-08-31 19:34:23            2023-08-31 19:34:34          00:00:11        pass   
    90     TO_DC_3              TT2_FAN_CONFIG_CHECK                2023-08-31 19:34:34            2023-08-31 19:34:37          00:00:03        pass   
    91     TO_DC_3              TT2_DMI_CHECK                       2023-08-31 19:34:37            2023-08-31 19:34:40          00:00:03        pass   
    92     TO_DC_3              TT2_SDR_CHECK                       2023-08-31 19:34:40            2023-08-31 19:34:43          00:00:03        pass   
    93     TO_DC_3              TT2_SEL_CHECK                       2023-08-31 19:34:43            2023-08-31 19:34:48          00:00:05        pass   
    94     TO_DC_3              TT2_MSG_CHECK                       2023-08-31 19:34:48            2023-08-31 19:34:49          00:00:01        pass   
    95     TO_DC_3              TT2_MCE_CHECK                       2023-08-31 19:34:49            2023-08-31 19:34:50          00:00:01        pass   
    96     TO_AC_1              TT2_SEL_CLEAR                       2023-08-31 19:34:50            2023-08-31 19:34:58          00:00:08        pass   
    97     TO_AC_1              TT2_POWER_AC_CYCLE                  2023-08-31 19:34:59            2023-08-31 20:15:59          00:41:00        pass   
    98     TO_AC_1              TT2_CPU_CONFIG_CHECK                2023-08-31 20:15:59            2023-08-31 20:15:59          00:00:01        pass   
    99     TO_AC_1              TT2_MEMORY_SLOT_CHECK               2023-08-31 20:15:59            2023-08-31 20:15:59          00:00:01        pass   
   100     TO_AC_1              TT2_BMC_MAC_CHECK                   2023-08-31 20:15:59            2023-08-31 20:16:02          00:00:03        pass   
   101     TO_AC_1              TT2_MCIO_CHECK                      2023-08-31 20:16:02            2023-08-31 20:16:55          00:00:53        pass   
   102     TO_AC_1              TT2_PCIE_CONFIG_CHECK               2023-08-31 20:16:55            2023-08-31 20:16:55          00:00:01        pass   
   103     TO_AC_1              TT2_PCIE_DEVICES_CHECK              2023-08-31 20:16:55            2023-08-31 20:16:55          00:00:01        pass   
   104     TO_AC_1              TT2_NVME_CHECK                      2023-08-31 20:16:55            2023-08-31 20:17:06          00:00:11        pass   
   105     TO_AC_1              TT2_FAN_CONFIG_CHECK                2023-08-31 20:17:06            2023-08-31 20:17:09          00:00:03        pass   
   106     TO_AC_1              TT2_DMI_CHECK                       2023-08-31 20:17:09            2023-08-31 20:17:12          00:00:03        pass   
   107     TO_AC_1              TT2_SDR_CHECK                       2023-08-31 20:17:12            2023-08-31 20:17:15          00:00:03        pass   
   108     TO_AC_1              TT2_SEL_CHECK                       2023-08-31 20:17:15            2023-08-31 20:17:20          00:00:05        pass   
   109     TO_AC_1              TT2_MSG_CHECK                       2023-08-31 20:17:20            2023-08-31 20:17:21          00:00:01        pass   
   110     TO_AC_1              TT2_MCE_CHECK                       2023-08-31 20:17:21            2023-08-31 20:17:22          00:00:01        pass   
   111     TO_AC_2              TT2_SEL_CLEAR                       2023-08-31 20:17:22            2023-08-31 20:17:31          00:00:09        pass   
   112     TO_AC_2              TT2_POWER_AC_CYCLE                  2023-08-31 20:17:31            2023-08-31 20:58:31          00:41:00        pass   
   113     TO_AC_2              TT2_CPU_CONFIG_CHECK                2023-08-31 20:58:31            2023-08-31 20:58:32          00:00:01        pass   
   114     TO_AC_2              TT2_MEMORY_SLOT_CHECK               2023-08-31 20:58:32            2023-08-31 20:58:32          00:00:01        pass   
   115     TO_AC_2              TT2_BMC_MAC_CHECK                   2023-08-31 20:58:32            2023-08-31 20:58:35          00:00:03        pass   
   116     TO_AC_2              TT2_MCIO_CHECK                      2023-08-31 20:58:35            2023-08-31 20:59:27          00:00:52        pass   
   117     TO_AC_2              TT2_PCIE_CONFIG_CHECK               2023-08-31 20:59:27            2023-08-31 20:59:27          00:00:01        pass   
   118     TO_AC_2              TT2_PCIE_DEVICES_CHECK              2023-08-31 20:59:27            2023-08-31 20:59:28          00:00:01        pass   
   119     TO_AC_2              TT2_NVME_CHECK                      2023-08-31 20:59:28            2023-08-31 20:59:38          00:00:10        pass   
   120     TO_AC_2              TT2_FAN_CONFIG_CHECK                2023-08-31 20:59:38            2023-08-31 20:59:41          00:00:03        pass   
   121     TO_AC_2              TT2_DMI_CHECK                       2023-08-31 20:59:41            2023-08-31 20:59:45          00:00:04        pass   
   122     TO_AC_2              TT2_SDR_CHECK                       2023-08-31 20:59:45            2023-08-31 20:59:47          00:00:02        pass   
   123     TO_AC_2              TT2_SEL_CHECK                       2023-08-31 20:59:48            2023-08-31 20:59:53          00:00:05        pass   
   124     TO_AC_2              TT2_MSG_CHECK                       2023-08-31 20:59:53            2023-08-31 20:59:53          00:00:01        pass   
   125     TO_AC_2              TT2_MCE_CHECK                       2023-08-31 20:59:53            2023-08-31 20:59:54          00:00:01        pass   
   126     TO_AC_3              TT2_SEL_CLEAR                       2023-08-31 20:59:54            2023-08-31 21:00:03          00:00:09        pass   
   127     TO_AC_3              TT2_POWER_AC_CYCLE                  2023-08-31 21:00:03            2023-08-31 21:40:57          00:40:54        pass   
   128     TO_AC_3              TT2_CPU_CONFIG_CHECK                2023-08-31 21:40:57            2023-08-31 21:40:57          00:00:01        pass   
   129     TO_AC_3              TT2_MEMORY_SLOT_CHECK               2023-08-31 21:40:57            2023-08-31 21:40:57          00:00:01        pass   
   130     TO_AC_3              TT2_BMC_MAC_CHECK                   2023-08-31 21:40:57            2023-08-31 21:41:01          00:00:04        pass   
   131     TO_AC_3              TT2_MCIO_CHECK                      2023-08-31 21:41:01            2023-08-31 21:41:43          00:00:42        pass   
   132     TO_AC_3              TT2_PCIE_CONFIG_CHECK               2023-08-31 21:41:43            2023-08-31 21:41:43          00:00:01        pass   
   133     TO_AC_3              TT2_PCIE_DEVICES_CHECK              2023-08-31 21:41:43            2023-08-31 21:41:44          00:00:01        pass   
   134     TO_AC_3              TT2_NVME_CHECK                      2023-08-31 21:41:44            2023-08-31 21:41:54          00:00:10        pass   
   135     TO_AC_3              TT2_FAN_CONFIG_CHECK                2023-08-31 21:41:54            2023-08-31 21:41:57          00:00:03        pass   
   136     TO_AC_3              TT2_DMI_CHECK                       2023-08-31 21:41:57            2023-08-31 21:42:00          00:00:03        pass   
   137     TO_AC_3              TT2_SDR_CHECK                       2023-08-31 21:42:00            2023-08-31 21:42:04          00:00:04        pass   
   138     TO_AC_3              TT2_SEL_CHECK                       2023-08-31 21:42:04            2023-08-31 21:42:09          00:00:05        pass   
   139     TO_AC_3              TT2_MSG_CHECK                       2023-08-31 21:42:09            2023-08-31 21:42:09          00:00:01        pass   
   140     TO_AC_3              TT2_MCE_CHECK                       2023-08-31 21:42:10            2023-08-31 21:42:10          00:00:01        pass   
   141     TO_RESET_1           TT2_SEL_CLEAR                       2023-08-31 21:42:10            2023-08-31 21:42:19          00:00:09        pass   
   142     TO_RESET_1           TT2_POWER_RESET_CYCLE               2023-08-31 21:42:19            2023-08-31 22:04:54          00:22:35        pass   
   143     TO_RESET_1           TT2_CPU_CONFIG_CHECK                2023-08-31 22:04:54            2023-08-31 22:04:54          00:00:01        pass   
   144     TO_RESET_1           TT2_MEMORY_SLOT_CHECK               2023-08-31 22:04:54            2023-08-31 22:04:54          00:00:01        pass   
   145     TO_RESET_1           TT2_BMC_MAC_CHECK                   2023-08-31 22:04:54            2023-08-31 22:04:57          00:00:03        pass   
   146     TO_RESET_1           TT2_MCIO_CHECK                      2023-08-31 22:04:57            2023-08-31 22:05:40          00:00:43        pass   
   147     TO_RESET_1           TT2_PCIE_CONFIG_CHECK               2023-08-31 22:05:40            2023-08-31 22:05:40          00:00:01        pass   
   148     TO_RESET_1           TT2_PCIE_DEVICES_CHECK              2023-08-31 22:05:40            2023-08-31 22:05:40          00:00:01        pass   
   149     TO_RESET_1           TT2_NVME_CHECK                      2023-08-31 22:05:40            2023-08-31 22:05:51          00:00:11        pass   
   150     TO_RESET_1           TT2_FAN_CONFIG_CHECK                2023-08-31 22:05:51            2023-08-31 22:05:54          00:00:03        pass   
   151     TO_RESET_1           TT2_DMI_CHECK                       2023-08-31 22:05:54            2023-08-31 22:05:57          00:00:03        pass   
   152     TO_RESET_1           TT2_SDR_CHECK                       2023-08-31 22:05:57            2023-08-31 22:06:00          00:00:03        pass   
   153     TO_RESET_1           TT2_SEL_CHECK                       2023-08-31 22:06:00            2023-08-31 22:06:05          00:00:05        pass   
   154     TO_RESET_1           TT2_MSG_CHECK                       2023-08-31 22:06:05            2023-08-31 22:06:05          00:00:01        pass   
   155     TO_RESET_1           TT2_MCE_CHECK                       2023-08-31 22:06:05            2023-08-31 22:06:06          00:00:01        pass   
   156     TO_RESET_2           TT2_SEL_CLEAR                       2023-08-31 22:06:06            2023-08-31 22:06:15          00:00:09        pass   
   157     TO_RESET_2           TT2_POWER_RESET_CYCLE               2023-08-31 22:06:15            2023-08-31 22:28:50          00:22:35        pass   
   158     TO_RESET_2           TT2_CPU_CONFIG_CHECK                2023-08-31 22:28:50            2023-08-31 22:28:50          00:00:01        pass   
   159     TO_RESET_2           TT2_MEMORY_SLOT_CHECK               2023-08-31 22:28:50            2023-08-31 22:28:50          00:00:01        pass   
   160     TO_RESET_2           TT2_BMC_MAC_CHECK                   2023-08-31 22:28:50            2023-08-31 22:28:53          00:00:03        pass   
   161     TO_RESET_2           TT2_MCIO_CHECK                      2023-08-31 22:28:53            2023-08-31 22:29:36          00:00:43        pass   
   162     TO_RESET_2           TT2_PCIE_CONFIG_CHECK               2023-08-31 22:29:36            2023-08-31 22:29:36          00:00:01        pass   
   163     TO_RESET_2           TT2_PCIE_DEVICES_CHECK              2023-08-31 22:29:36            2023-08-31 22:29:36          00:00:01        pass   
   164     TO_RESET_2           TT2_NVME_CHECK                      2023-08-31 22:29:36            2023-08-31 22:29:47          00:00:11        pass   
   165     TO_RESET_2           TT2_FAN_CONFIG_CHECK                2023-08-31 22:29:47            2023-08-31 22:29:50          00:00:03        pass   
   166     TO_RESET_2           TT2_DMI_CHECK                       2023-08-31 22:29:50            2023-08-31 22:29:53          00:00:03        pass   
   167     TO_RESET_2           TT2_SDR_CHECK                       2023-08-31 22:29:53            2023-08-31 22:29:56          00:00:03        pass   
   168     TO_RESET_2           TT2_SEL_CHECK                       2023-08-31 22:29:56            2023-08-31 22:30:01          00:00:05        pass   
   169     TO_RESET_2           TT2_MSG_CHECK                       2023-08-31 22:30:01            2023-08-31 22:30:01          00:00:01        pass   
   170     TO_RESET_2           TT2_MCE_CHECK                       2023-08-31 22:30:01            2023-08-31 22:30:02          00:00:01        pass   
   171     TO_RESET_3           TT2_SEL_CLEAR                       2023-08-31 22:30:02            2023-08-31 22:30:10          00:00:08        pass   
   172     TO_RESET_3           TT2_POWER_RESET_CYCLE               2023-08-31 22:30:10            2023-08-31 22:52:45          00:22:35        pass   
   173     TO_RESET_3           TT2_CPU_CONFIG_CHECK                2023-08-31 22:52:45            2023-08-31 22:52:45          00:00:01        pass   
   174     TO_RESET_3           TT2_MEMORY_SLOT_CHECK               2023-08-31 22:52:45            2023-08-31 22:52:45          00:00:01        pass   
   175     TO_RESET_3           TT2_BMC_MAC_CHECK                   2023-08-31 22:52:46            2023-08-31 22:52:48          00:00:02        pass   
   176     TO_RESET_3           TT2_MCIO_CHECK                      2023-08-31 22:52:49            2023-08-31 22:53:31          00:00:42        pass   
   177     TO_RESET_3           TT2_PCIE_CONFIG_CHECK               2023-08-31 22:53:31            2023-08-31 22:53:31          00:00:01        pass   
   178     TO_RESET_3           TT2_PCIE_DEVICES_CHECK              2023-08-31 22:53:31            2023-08-31 22:53:32          00:00:01        pass   
   179     TO_RESET_3           TT2_NVME_CHECK                      2023-08-31 22:53:32            2023-08-31 22:53:42          00:00:10        pass   
