    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
    73     TN                   FAN_SPEED_SET                       2023-08-18 22:22:03            2023-08-18 22:22:27          00:00:24        pass   
    74     TN                   DC_CYCLE_TEST                       2023-08-18 22:22:27            2023-08-18 22:30:50          00:08:23        pass   
    75     TN                   CPU_CONFIG_CHECK                    2023-08-18 22:30:50            2023-08-18 22:30:54          00:00:04        pass   
    76     TN                   DIMM_CONFIG_CHECK                   2023-08-18 22:30:54            2023-08-18 22:30:56          00:00:02        pass   
    77     TN                   DISK_CONFIG_CHECK                   2023-08-18 22:30:56            2023-08-18 22:31:04          00:00:08        pass   
    78     TN                   PCIE_CONFIG_CHECK                   2023-08-18 22:31:04            2023-08-18 22:32:46          00:01:42        pass   
    79     TN                   SYS_EVENT_CHECK                     2023-08-18 22:32:46            2023-08-18 22:32:49          00:00:03        pass   
    80     TN                   BMC_SENSOR_CHECK                    2023-08-18 22:32:49            2023-08-18 22:33:02          00:00:13        pass   
    81     TN                   FAN_SPEED_SET                       2023-08-18 22:33:03            2023-08-18 22:33:25          00:00:22        pass   
    82     TN                   DC_CYCLE_TEST                       2023-08-18 22:33:25            2023-08-18 22:41:48          00:08:23        pass   
    83     TN                   CPU_CONFIG_CHECK                    2023-08-18 22:41:48            2023-08-18 22:41:52          00:00:04        pass   
    84     TN                   DIMM_CONFIG_CHECK                   2023-08-18 22:41:52            2023-08-18 22:41:54          00:00:02        pass   
    85     TN                   DISK_CONFIG_CHECK                   2023-08-18 22:41:54            2023-08-18 22:42:02          00:00:08        pass   
    86     TN                   PCIE_CONFIG_CHECK                   2023-08-18 22:42:02            2023-08-18 22:43:49          00:01:47        pass   
    87     TN                   SYS_EVENT_CHECK                     2023-08-18 22:43:49            2023-08-18 22:43:53          00:00:04        pass   
    88     TN                   BMC_SENSOR_CHECK                    2023-08-18 22:43:53            2023-08-18 22:44:05          00:00:12        pass   
    89     TN                   FAN_SPEED_SET                       2023-08-18 22:44:05            2023-08-18 22:44:28          00:00:23        pass   
    90     TN                   DC_CYCLE_TEST                       2023-08-18 22:44:28            2023-08-18 22:52:51          00:08:23        pass   
    91     TN                   CPU_CONFIG_CHECK                    2023-08-18 22:52:51            2023-08-18 22:52:55          00:00:04        pass   
    92     TN                   DIMM_CONFIG_CHECK                   2023-08-18 22:52:55            2023-08-18 22:52:57          00:00:02        pass   
    93     TN                   DISK_CONFIG_CHECK                   2023-08-18 22:52:57            2023-08-18 22:53:05          00:00:08        pass   
