    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
   167     RDT_CONFIG_CHECK     MEMORY_CONFIG_CHECK                 2023-09-15 23:52:50            2023-09-15 23:52:50          00:00:01        pass   
   168     RDT_CONFIG_CHECK     NETLAKE_I2C_BUS_SCAN                2023-09-15 23:52:50            2023-09-15 23:52:54          00:00:04        pass   
   169     RDT_CONFIG_CHECK     NETLAKE_HPET_CHECK                  2023-09-15 23:52:54            2023-09-15 23:52:54          00:00:01        pass   
   170     RDT_CONFIG_CHECK     NETLAKE_PIC_CHECK                   2023-09-15 23:52:54            2023-09-15 23:52:54          00:00:01        pass   
   171     RDT_CONFIG_CHECK     NETLAKE_DMI_TEST                    2023-09-15 23:52:54            2023-09-15 23:52:55          00:00:01        pass   
   172     RDT_CONFIG_CHECK     CPU_CONFIG_CHECK                    2023-09-15 23:52:55            2023-09-15 23:52:55          00:00:01        pass   
   173     RDT_CONFIG_CHECK     NETLAKE_SOL_CHECK                   2023-09-15 23:52:55            2023-09-16 00:00:48          00:07:53        pass   
   174     RDT_CONFIG_CHECK     YM3_NVME_SSD_CONFIG_CHECK           2023-09-16 00:00:48            2023-09-16 00:00:49          00:00:01        pass   
   175     RDT_LOG_CLEAR        NETLAKE_BIOS_DEFAULT_BMC            2023-09-16 00:00:49            2023-09-16 00:08:54          00:08:05        pass   
   176     RDT_LOG_CLEAR        YM3_BIOS_SETTING_CHECK              2023-09-16 00:08:54            2023-09-16 00:09:06          00:00:12        pass   
   177     RDT_LOG_CLEAR        BIOS_CHECK                          2023-09-16 00:09:06            2023-09-16 00:09:07          00:00:01        pass   
   178     RDT_LOG_CLEAR        YM_SEL_CLEAR                        2023-09-16 00:09:07            2023-09-16 00:09:07          00:00:01        pass   
   179     RDT_LOG_CLEAR        YM3_SEL_CHECK                       2023-09-16 00:09:07            2023-09-16 00:09:08          00:00:01        pass   
   180     RDT_SFCS_PASS        SFCS_STAGE_END                      2023-09-16 00:09:08            2023-09-16 00:09:10          00:00:02        pass   
   181     RDT_SFCS_PASS        SFCS_PASS                           2023-09-16 00:09:15            2023-09-16 00:09:15          00:00:01        pass   
   182     FDT_START            SFCS_STAGE_START                    2023-09-16 00:09:30            2023-09-16 00:09:37          00:00:07        pass   
   183     FDT_PRE_LOG_CHECK    YM_SEL_CLEAR                        2023-09-16 00:09:37            2023-09-16 00:09:37          00:00:01        pass   
   184     FDT_PRE_LOG_CHECK    YM3_MCE_CHECK                       2023-09-16 00:09:37            2023-09-16 00:09:38          00:00:01        pass   
   185     FDT_PRE_LOG_CHECK    YM3_DMESG_CHECK                     2023-09-16 00:09:38            2023-09-16 00:09:38          00:00:01        pass   
   186     FDT_PRE_LOG_CHECK    YM3_MESSAGES_CHECK                  2023-09-16 00:09:38            2023-09-16 00:09:39          00:00:01        pass   
   187     FDT_PRE_LOG_CHECK    YM3_SEL_CHECK                       2023-09-16 00:09:39            2023-09-16 00:09:39          00:00:01        pass   
   188     FDT_PRE_LOG_CHECK    NETLAKE_SDR_CHECK                   2023-09-16 00:09:39            2023-09-16 00:09:41          00:00:02        pass   
   189     FDT_FW_CHECK         NETLAKE_ME_VER_CHECK                2023-09-16 00:09:41            2023-09-16 00:09:41          00:00:01        pass   
   190     FDT_FW_CHECK         NETLAKE_CPLD_CHECK                  2023-09-16 00:09:41            2023-09-16 00:09:42          00:00:01        pass   
   191     FDT_FW_CHECK         NETLAKE_VR_CHECK                    2023-09-16 00:09:42            2023-09-16 00:09:42          00:00:01        pass   
   192     FDT_FW_CHECK         BIOS_CHECK                          2023-09-16 00:09:42            2023-09-16 00:09:43          00:00:01        pass   
   193     FDT_FW_CHECK         YM3_BMC_VER_CHECK                   2023-09-16 00:09:43            2023-09-16 00:09:43          00:00:01        pass   
   194     FDT_FW_CHECK         YM3_TPM_PCR_CHECK                   2023-09-16 00:09:43            2023-09-16 00:09:44          00:00:01        pass   
   195     FDT_FW_CHECK         YM3_BMC_TPM_VER_CHECK               2023-09-16 00:09:44            2023-09-16 00:09:44          00:00:01        pass   
   196     FDT_FW_CHECK         NETLAKE_ETHTOOL_CHECK               2023-09-16 00:09:44            2023-09-16 00:09:45          00:00:01        pass   
   197     FDT_FW_CHECK         YM3_NVME_SSD_CONFIG_CHECK           2023-09-16 00:09:45            2023-09-16 00:09:46          00:00:01        pass   
   198     FDT_FW_CHECK         YM3_NIC_FW_CHECK                    2023-09-16 00:09:46            2023-09-16 00:09:47          00:00:01        pass   
   199     FDT_GUID_CHECK       NETLAKE_GUID_CHECK                  2023-09-16 00:09:47            2023-09-16 00:09:48          00:00:01        pass   
   200     FDT_CONFIG_CHECK     CMOS_TEST                           2023-09-16 00:09:48            2023-09-16 00:09:48          00:00:01        pass   
   201     FDT_CONFIG_CHECK     YM3_CPU_AES_SMX_SSE4                2023-09-16 00:09:48            2023-09-16 00:09:49          00:00:01        pass   
   202     FDT_CONFIG_CHECK     NETLAKE_ETHTOOL_CHECK               2023-09-16 00:09:49            2023-09-16 00:09:50          00:00:01        pass   
   203     FDT_CONFIG_CHECK     CWC_PCIE_DEVICES_CHECK              2023-09-16 00:09:50            2023-09-16 00:09:50          00:00:01        pass   
   204     FDT_CONFIG_CHECK     YM3_MAC_ETH_CHECK                   2023-09-16 00:09:50            2023-09-16 00:09:52          00:00:02        pass   
   205     FDT_CONFIG_CHECK     MEMORY_CONFIG_CHECK                 2023-09-16 00:09:52            2023-09-16 00:09:53          00:00:01        pass   
   206     FDT_CONFIG_CHECK     YM3_TPM_PCR_CHECK                   2023-09-16 00:09:53            2023-09-16 00:09:54          00:00:01        pass   
   207     FDT_CONFIG_CHECK     NETLAKE_I2C_BUS_SCAN                2023-09-16 00:09:54            2023-09-16 00:09:57          00:00:03        pass   
   208     FDT_CONFIG_CHECK     NETLAKE_HPET_CHECK                  2023-09-16 00:09:57            2023-09-16 00:09:58          00:00:01        pass   
   209     FDT_CONFIG_CHECK     NETLAKE_PIC_CHECK                   2023-09-16 00:09:58            2023-09-16 00:09:58          00:00:01        pass   
   210     FDT_CONFIG_CHECK     NETLAKE_DMI_TEST                    2023-09-16 00:09:58            2023-09-16 00:09:59          00:00:01        pass   
   211     FDT_CONFIG_CHECK     CPU_CONFIG_CHECK                    2023-09-16 00:09:59            2023-09-16 00:09:59          00:00:01        pass   
   212     FDT_CONFIG_CHECK     NETLAKE_SOL_CHECK                   2023-09-16 00:09:59            2023-09-16 00:19:36          00:09:37        pass   
   213     FDT_CONFIG_CHECK     YM3_NVME_SSD_CONFIG_CHECK           2023-09-16 00:19:36            2023-09-16 00:19:37          00:00:01        pass   
   214     FDT_FAN_CHECK        NETLAKE_FAN_CHECK                   2023-09-16 00:19:47            2023-09-16 00:21:14          00:01:27        pass   
   215     FDT_AC_CYCLE         YM_SEL_CLEAR                        2023-09-16 00:21:31            2023-09-16 00:21:42          00:00:11        pass   
   216     FDT_AC_CYCLE         YM3_SLED_AC                         2023-09-16 00:21:42            2023-09-16 00:30:34          00:08:52        pass   
   217     FDT_AC_CYCLE         YM3_SEL_CHECK                       2023-09-16 00:30:34            2023-09-16 00:30:35          00:00:01        pass   
   218     FDT_AC_CYCLE         YM3_DMESG_CHECK                     2023-09-16 00:30:35            2023-09-16 00:30:35          00:00:01        pass   
   219     FDT_AC_CYCLE         YM3_MESSAGES_CHECK                  2023-09-16 00:30:35            2023-09-16 00:30:36          00:00:01        pass   
   220     FDT_AC_CYCLE         NETLAKE_SDR_CHECK                   2023-09-16 00:30:36            2023-09-16 00:30:37          00:00:01        pass   
   221     FDT_AC_CYCLE         YM3_MCE_CHECK                       2023-09-16 00:30:37            2023-09-16 00:30:38          00:00:01        pass   
   222     FDT_AC_CYCLE         YM3_SLED_AC                         2023-09-16 00:30:38            2023-09-16 00:39:25          00:08:47        pass   
   223     FDT_AC_CYCLE         YM3_SEL_CHECK                       2023-09-16 00:39:25            2023-09-16 00:39:26          00:00:01        pass   
   224     FDT_AC_CYCLE         YM3_DMESG_CHECK                     2023-09-16 00:39:26            2023-09-16 00:39:26          00:00:01        pass   
   225     FDT_AC_CYCLE         YM3_MESSAGES_CHECK                  2023-09-16 00:39:26            2023-09-16 00:39:26          00:00:01        pass   
   226     FDT_AC_CYCLE         NETLAKE_SDR_CHECK                   2023-09-16 00:39:27            2023-09-16 00:39:28          00:00:01        pass   
   227     FDT_AC_CYCLE         YM3_MCE_CHECK                       2023-09-16 00:39:28            2023-09-16 00:39:29          00:00:01        pass   
   228     FDT_AC_CYCLE         YM3_SLED_AC                         2023-09-16 00:39:29            2023-09-16 00:48:16          00:08:47        pass   
   229     FDT_AC_CYCLE         YM3_SEL_CHECK                       2023-09-16 00:48:16            2023-09-16 00:48:17          00:00:01        pass   
   230     FDT_AC_CYCLE         YM3_DMESG_CHECK                     2023-09-16 00:48:17            2023-09-16 00:48:17          00:00:01        pass   
   231     FDT_AC_CYCLE         YM3_MESSAGES_CHECK                  2023-09-16 00:48:17            2023-09-16 00:48:18          00:00:01        pass   
   232     FDT_AC_CYCLE         NETLAKE_SDR_CHECK                   2023-09-16 00:48:18            2023-09-16 00:48:19          00:00:01        pass   
   233     FDT_AC_CYCLE         YM3_MCE_CHECK                       2023-09-16 00:48:19            2023-09-16 00:48:20          00:00:01        pass   
   234     FDT_LOG_CHECK        YM3_MCE_CHECK                       2023-09-16 00:48:20            2023-09-16 00:48:20          00:00:01        pass   
   235     FDT_LOG_CHECK        YM3_DMESG_CHECK                     2023-09-16 00:48:20            2023-09-16 00:48:21          00:00:01        pass   
   236     FDT_LOG_CHECK        YM3_MESSAGES_CHECK                  2023-09-16 00:48:21            2023-09-16 00:48:21          00:00:01        pass   
   237     FDT_LOG_CHECK        YM3_SEL_CHECK                       2023-09-16 00:48:21            2023-09-16 00:48:21          00:00:01        pass   
   238     FDT_LOG_CHECK        NETLAKE_SDR_CHECK                   2023-09-16 00:48:21            2023-09-16 00:48:23          00:00:02        pass   
   239     FDT_LOG_CHECK        YM_SEL_CLEAR                        2023-09-16 00:48:23            2023-09-16 00:48:24          00:00:01        pass   
   240     FDT_STRESS           YM3_FIO_START                       2023-09-16 00:48:24            2023-09-16 00:49:44          00:01:20        pass   
   241     FDT_STRESS           YM3_MPRIME                          2023-09-16 00:49:44            2023-09-16 01:04:49          00:15:05        pass   
   242     FDT_STRESS           YM3_FIO_END                         2023-09-16 01:04:49            2023-09-16 01:04:50          00:00:01        pass   
   243     FDT_STRESS           YM3_PTUGEN                          2023-09-16 01:04:50            2023-09-16 01:13:30          00:08:40        pass   
   244     FDT_STRESS           YM3_IPERF                           2023-09-16 01:13:59            2023-09-16 01:25:34          00:11:35        pass   
   245     FDT_STRESS           YM3_STRESSAPPTEST                   2023-09-16 01:25:35            2023-09-16 01:31:18          00:05:43        pass   
   246     FDT_LOG_CLEAR        NETLAKE_BIOS_DEFAULT_BMC            2023-09-16 01:31:18            2023-09-16 01:39:24          00:08:06        pass   
   247     FDT_LOG_CLEAR        YM3_BIOS_SETTING_CHECK              2023-09-16 01:39:24            2023-09-16 01:39:36          00:00:12        pass   
   248     FDT_LOG_CLEAR        BIOS_CHECK                          2023-09-16 01:39:36            2023-09-16 01:39:36          00:00:01        pass   
   249     FDT_LOG_CLEAR        YM_SEL_CLEAR                        2023-09-16 01:39:36            2023-09-16 01:39:37          00:00:01        pass   
   250     FDT_LOG_CLEAR        YM3_SEL_CHECK                       2023-09-16 01:39:37            2023-09-16 01:39:37          00:00:01        pass   
   251     FDT_SFCS_PASS        SFCS_STAGE_END                      2023-09-16 01:39:37            2023-09-16 01:39:40          00:00:03        pass   
   252     FDT_SFCS_PASS        SFCS_PASS                           2023-09-16 01:40:05            2023-09-16 01:40:06          00:00:01        pass   




